sample_id,filepath,observed_poisoned_label,clean_label_eval_only,is_adversarially_flipped_eval_only,attack_target_eval_only,attack_score_eval_only,attack_gradient_conflict_eval_only,attack_target_plausibility_eval_only,reliability,loss_clean_signal,consistency_clean_signal,proto_clean_signal,grad_clean_signal,teacher_conf
2927,/content/Dataset/MUC/MUC-KLINLVLR.jpg,4,4,0,7,0.99220663,0.7973012,1.0,0.77418506,0.646217,0.9847003,0.60427624,0.99999994,0.30686793
2928,/content/Dataset/NORM/NORM-MHMVGQCR.jpg,6,6,0,8,0.97571856,0.78196657,1.0,0.7949242,0.65936846,0.98623115,0.667596,1.0,0.28815392
2929,/content/Dataset/MUS/MUS-AFMIPWLW.jpg,5,5,0,7,0.9575978,0.7803041,1.0,0.76773626,0.6296837,0.9829847,0.60300004,1.0,0.2912468
2930,/content/Dataset/BACK/BACK-LWPKQHEM.jpg,1,1,0,3,1.066542,0.81016135,1.0,0.8172905,0.7176103,0.98625344,0.67550474,0.9999998,0.2968341
2931,/content/Dataset/MUC/MUC-HIYHMNEW.jpg,4,4,0,3,1.016385,0.79098046,1.0,0.783445,0.62654835,0.98673224,0.6672266,1.0,0.30258366
2932,/content/Dataset/DEB/DEB-NPMNWTLN.jpg,2,2,0,4,0.9761767,0.88244534,1.0,0.20021027,0.00033535014,0.99375385,0.0053684637,0.0,0.20899545
2933,/content/Dataset/MUS/MUS-SHFMMHPA.jpg,7,5,1,7,0.96196884,0.7887556,1.0,0.5208076,0.21925136,0.98386264,0.18918882,0.99999976,0.25760174
2934,/content/Dataset/ADI/ADI-EQVHMKYV.jpg,0,0,0,5,1.0917516,0.8309009,0.9746911,0.8050617,0.67554075,0.9863611,0.6854009,1.0,0.3192017
2935,/content/Dataset/DEB/DEB-PRAIETIP.jpg,2,2,0,3,1.0182832,0.7923118,1.0,0.7858722,0.64203095,0.98591036,0.6559173,1.0,0.29721922
2936,/content/Dataset/NORM/NORM-WNSEDCSK.jpg,4,6,1,4,1.0148904,0.8084422,0.96852356,0.43882006,0.42434788,0.98656374,0.37027463,0.0020843209,0.26410618
2937,/content/Dataset/NORM/NORM-RQHYLAEN.jpg,6,6,0,4,0.99524754,0.8055609,0.9092886,0.7829229,0.65351766,0.98629326,0.62773234,1.0,0.28705543
2938,/content/Dataset/BACK/BACK-LAIFFKEL.jpg,0,1,1,0,1.0753328,0.8101431,1.0,0.39971507,0.00033535014,0.9875263,0.008369711,1.0,0.28039005
2939,/content/Dataset/MUS/MUS-PSKRTKAC.jpg,7,5,1,7,0.9643845,0.7946401,1.0,0.59058166,0.34885082,0.98466533,0.28620315,1.0,0.24355468
2940,/content/Dataset/DEB/DEB-YLRYGAPN.jpg,7,2,1,7,1.0267074,0.81351805,1.0,0.19763853,0.00033535014,0.98641175,0.00095520774,0.0,0.29684076
2941,/content/Dataset/DEB/DEB-WQLEYFTR.jpg,2,2,0,3,1.0182478,0.79261786,1.0,0.76210535,0.6270023,0.9868606,0.5811297,1.0,0.29641992
2942,/content/Dataset/TUM/TUM-SMMTWFKW.jpg,8,8,0,6,0.9844064,0.787047,1.0,0.7799786,0.62099993,0.98854274,0.6596802,1.0,0.27722144
2943,/content/Dataset/TUM/TUM-TNNGCIET.jpg,6,8,1,6,0.9899089,0.79810786,1.0,0.54557645,0.25597265,0.9862266,0.23496284,1.0,0.24757554
2944,/content/Dataset/MUS/MUS-RQFVKGNT.jpg,5,5,0,7,0.9609923,0.7868536,1.0,0.66965157,0.46247074,0.98399013,0.44395515,1.0,0.25100833
2945,/content/Dataset/NORM/NORM-LSWHDWCH.jpg,6,6,0,8,0.9737209,0.7810866,1.0,0.64200455,0.40667692,0.98222834,0.41288787,1.0,0.24731243
2946,/content/Dataset/ADI/ADI-DANDKKSN.jpg,0,0,0,5,1.0906519,0.8303524,0.97255176,0.73596215,0.5545185,0.985905,0.57879865,1.0,0.30965865
2947,/content/Dataset/STR/STR-SSNHRGHW.jpg,5,7,1,5,0.93345624,0.79324067,1.0,0.65333223,0.43602875,0.98550165,0.4144873,1.0,0.24522014
2948,/content/Dataset/TUM/TUM-TLLIDSHK.jpg,8,8,0,6,0.9837371,0.7855733,1.0,0.751573,0.6009326,0.9875617,0.5749372,1.0,0.27520305
2949,/content/Dataset/ADI/ADI-GPSTLDQL.jpg,5,0,1,5,1.1021088,0.83521026,1.0,0.24642049,0.04527557,0.980612,0.13780658,0.0,0.3073993
2950,/content/Dataset/STR/STR-TPSTDFAI.jpg,7,7,0,5,0.92146695,0.76666653,1.0,0.66895354,0.591926,0.98925185,0.7272029,0.41064167,0.26223722
2951,/content/Dataset/DEB/DEB-PTSDMSEK.jpg,2,2,0,3,1.0184375,0.79245204,1.0,0.7852713,0.65369123,0.9863161,0.6368645,1.0,0.2978511
2952,/content/Dataset/ADI/ADI-ICKGAAAS.jpg,0,0,0,5,1.0947473,0.8304169,0.9852177,0.78150785,0.6382162,0.98814064,0.64201635,1.0,0.31609562
2953,/content/Dataset/NORM/NORM-NGGYPIFE.jpg,6,6,0,4,0.99834853,0.80658746,0.9153022,0.8025517,0.6624516,0.98646677,0.69360125,0.99999994,0.2887381
2954,/content/Dataset/MUC/MUC-YLKYMVSY.jpg,3,4,1,3,1.0176449,0.7925799,1.0,0.43222404,0.008941404,0.9845721,0.12872043,1.0,0.31095758
2955,/content/Dataset/MUC/MUC-TVHMMQEH.jpg,0,4,1,0,1.0347393,0.8124378,1.0,0.24026436,0.021501716,0.97726923,0.14913961,8.823553e-17,0.24402662
2956,/content/Dataset/DEB/DEB-SNHTQVDT.jpg,2,2,0,3,1.0171458,0.7911625,1.0,0.7902687,0.65686893,0.98650324,0.65225583,1.0,0.29802522
2957,/content/Dataset/NORM/NORM-PEVWFQAN.jpg,6,6,0,8,0.97288764,0.7776716,1.0,0.7504146,0.5792344,0.9802166,0.6065624,0.9999932,0.2740513
2958,/content/Dataset/ADI/ADI-EERDPYAS.jpg,0,0,0,2,1.0911403,0.8213718,1.0,0.761171,0.59809923,0.98660266,0.61806303,1.0,0.31293932
2959,/content/Dataset/DEB/DEB-YMDEVMCL.jpg,2,2,0,3,1.0181481,0.79273677,1.0,0.7916988,0.6544482,0.9863304,0.6615034,1.0,0.29789248
2960,/content/Dataset/LYM/LYM-PGLNFHWV.jpg,3,3,0,2,1.0476104,0.80578816,1.0,0.7947634,0.6650061,0.98617154,0.6591078,1.0,0.31445646
2961,/content/Dataset/STR/STR-YWNRHPCY.jpg,7,7,0,5,0.9018885,0.79671174,1.0,0.24788208,0.020946005,0.94581115,0.20555498,0.0,0.19913152
2962,/content/Dataset/MUS/MUS-RCWMLADE.jpg,5,5,0,7,0.9576344,0.7804226,1.0,0.7012944,0.5215402,0.9835208,0.48820484,1.0,0.2643112
2963,/content/Dataset/TUM/TUM-QSMYWEKM.jpg,8,8,0,6,0.51538694,0.89177704,1.0,0.21915424,0.019539967,0.986783,0.059834544,0.0,0.2783792
2964,/content/Dataset/TUM/TUM-QVHPHHNW.jpg,8,8,0,6,0.9847985,0.7873113,1.0,0.71414274,0.539429,0.9875278,0.511348,1.0,0.26928264
2965,/content/Dataset/MUS/MUS-RIMMRHLH.jpg,5,5,0,7,0.95441914,0.7757185,1.0,0.8134067,0.6712419,0.9879126,0.72355866,0.99999934,0.30311105
2966,/content/Dataset/MUS/MUS-RNHAFNMA.jpg,5,5,0,7,0.96037596,0.7855587,1.0,0.72041315,0.5586165,0.9834708,0.5128127,1.0,0.2730676
2967,/content/Dataset/MUC/MUC-VWIETNLQ.jpg,4,4,0,3,1.017068,0.79179496,1.0,0.7584491,0.62457544,0.9820208,0.57377416,0.9999998,0.30216247
2968,/content/Dataset/NORM/NORM-WQHCSECE.jpg,6,6,0,8,0.9720052,0.77617395,1.0,0.7556322,0.5891236,0.9858109,0.60911757,0.9999868,0.2756988
2969,/content/Dataset/STR/STR-WAKLWRGW.jpg,7,7,0,2,0.2866955,0.80584395,1.0,0.19778967,0.00033535014,0.9871883,0.00093853974,0.0,0.29362553
2970,/content/Dataset/DEB/DEB-WKEGHSSC.jpg,2,2,0,3,1.0151526,0.7890409,1.0,0.7792314,0.6258797,0.98568773,0.65214413,1.0,0.29636085
2971,/content/Dataset/NORM/NORM-MDAFGVTQ.jpg,6,6,0,8,0.9749547,0.7807524,1.0,0.68581873,0.47453818,0.9867085,0.5101586,0.974245,0.25756007
2972,/content/Dataset/DEB/DEB-VLNPFMML.jpg,2,2,0,3,1.0176741,0.7919353,1.0,0.76391417,0.6036359,0.95327574,0.6479457,1.0,0.29520637
2973,/content/Dataset/LYM/LYM-RMRGTLFN.jpg,3,3,0,4,1.0531056,0.81493974,0.98053855,0.7011684,0.509897,0.9870366,0.50118864,1.0,0.2849953
2974,/content/Dataset/ADI/ADI-GFEWQQYI.jpg,0,0,0,2,1.0915133,0.8215442,1.0,0.596329,0.28648734,0.9866402,0.39492145,1.0,0.28966042
2975,/content/Dataset/MUS/MUS-QCVLIVGE.jpg,7,5,1,7,0.9626418,0.7924975,1.0,0.4744513,0.12704772,0.9848869,0.13203058,0.9999979,0.2698476
2976,/content/Dataset/STR/STR-VRYISTYN.jpg,5,7,1,5,0.92849404,0.7841834,1.0,0.5873672,0.30487528,0.9856889,0.3340923,1.0,0.26200753
2977,/content/Dataset/DEB/DEB-YPHQFQHN.jpg,2,2,0,3,1.0177481,0.79164344,1.0,0.8138701,0.6826329,0.9870085,0.71018744,1.0,0.29947162
2978,/content/Dataset/MUS/MUS-AKLGDITM.jpg,5,5,0,7,0.9589687,0.78164446,1.0,0.7829455,0.6537578,0.984412,0.6289916,1.0,0.2979811
2979,/content/Dataset/ADI/ADI-GGLVQTAL.jpg,3,0,1,3,1.1024199,0.82137847,1.0,0.43558776,0.032641333,0.985994,0.10785806,1.0,0.30409956
2980,/content/Dataset/BACK/BACK-ILDRFQTH.jpg,1,1,0,3,1.0657363,0.80940753,1.0,0.23937531,0.041911073,0.9829172,0.1035994,0.011115743,0.2726094
2981,/content/Dataset/ADI/ADI-HQWNFRSS.jpg,3,0,1,3,1.1021185,0.82084703,1.0,0.422616,0.015588443,0.98051614,0.084227175,1.0,0.31415063
2982,/content/Dataset/ADI/ADI-FGLLKRQG.jpg,0,0,0,4,1.0872058,0.8277622,1.0,0.7842348,0.615545,0.9838261,0.6881155,1.0,0.31429255
2983,/content/Dataset/NORM/NORM-AMGMPPTC.jpg,5,6,1,5,1.0547607,0.84652805,1.0,0.23295864,0.023433594,0.91679823,0.16558895,0.0,0.22022675
2984,/content/Dataset/TUM/TUM-QQPWEYYH.jpg,8,8,0,6,0.98527926,0.78811634,1.0,0.752077,0.59938425,0.98782825,0.5789074,1.0,0.27504942
2985,/content/Dataset/BACK/BACK-KWVRFADL.jpg,5,1,1,5,1.0758684,0.8259078,1.0,0.2608802,0.058073755,0.98547596,0.17383674,0.0,0.25129727
2986,/content/Dataset/LYM/LYM-AHQMAEPC.jpg,3,3,0,2,1.0474772,0.8051088,1.0,0.6915301,0.49177304,0.9865052,0.48843414,1.0,0.28186643
2987,/content/Dataset/LYM/LYM-NMWCKPVM.jpg,3,3,0,2,1.0478978,0.80594844,1.0,0.7830507,0.65459317,0.9866974,0.6264146,1.0,0.31224304
2988,/content/Dataset/STR/STR-NLVQTKSV.jpg,7,7,0,4,0.55850303,0.7712626,1.0,0.30367795,0.11745057,0.9873099,0.2604329,1.5937248e-07,0.22266553
2989,/content/Dataset/DEB/DEB-QDHKPIAF.jpg,2,2,0,7,0.30960894,0.8112354,1.0,0.19829074,0.00033535014,0.99044764,0.00033535014,0.0,0.2561636
2990,/content/Dataset/ADI/ADI-EWTETKFM.jpg,0,0,0,5,1.1009897,0.8330879,1.0,0.8168777,0.6896758,0.98675704,0.7125593,1.0,0.32043305
2991,/content/Dataset/MUC/MUC-NKYNQHTQ.jpg,0,4,1,0,1.030479,0.7997576,1.0,0.1949378,0.00033535014,0.9725553,0.0012374591,0.0,0.26974022
2992,/content/Dataset/NORM/NORM-YYRFREYG.jpg,6,6,0,8,0.97880167,0.7879787,1.0,0.71705496,0.5140227,0.98609966,0.55979055,0.99989694,0.26362288
2993,/content/Dataset/DEB/DEB-PCSPQVVE.jpg,2,2,0,3,1.0177773,0.79132056,1.0,0.68310684,0.49467033,0.9643004,0.4684486,1.0,0.2898351
2994,/content/Dataset/LYM/LYM-PTRRHEGN.jpg,3,3,0,2,1.0475587,0.8057364,1.0,0.8084987,0.6836745,0.9872921,0.6870166,1.0,0.31855386
2995,/content/Dataset/LYM/LYM-TIKVLVSM.jpg,3,3,0,2,1.0464512,0.80442387,1.0,0.78102255,0.6279557,0.99097973,0.6521686,1.0,0.30678436
2996,/content/Dataset/DEB/DEB-VMSWYGDK.jpg,8,2,1,8,1.0478842,0.8321062,1.0,0.3011243,0.06839358,0.9583542,0.3420629,0.0,0.21189284
2997,/content/Dataset/MUS/MUS-RRGWSAIE.jpg,5,5,0,7,0.95517504,0.7765702,1.0,0.80476385,0.67591846,0.98696595,0.6831968,1.0,0.30452138
2998,/content/Dataset/TUM/TUM-VFWWQLRM.jpg,6,8,1,6,0.9877837,0.8210421,1.0,0.48757404,0.13664375,0.98382026,0.17193878,1.0,0.26391622
2999,/content/Dataset/TUM/TUM-TQDQSSFT.jpg,8,8,0,6,0.9797372,0.7837077,1.0,0.766027,0.6244528,0.987999,0.5994746,1.0,0.27757424
3000,/content/Dataset/TUM/TUM-VCDTPMMM.jpg,6,8,1,6,0.9901956,0.80035603,1.0,0.50809795,0.18003587,0.9822753,0.1945213,1.0,0.25839442
3001,/content/Dataset/STR/STR-PPKTKRCY.jpg,7,7,0,5,0.9204062,0.7636781,1.0,0.7649172,0.6637531,0.98567396,0.5418753,0.9999998,0.26830214
3002,/content/Dataset/MUS/MUS-PCPNKPGN.jpg,5,5,0,7,0.9541015,0.7752846,1.0,0.81158906,0.67616534,0.98585105,0.71104395,1.0,0.3045963
3003,/content/Dataset/DEB/DEB-WGIRQWQY.jpg,2,2,0,3,1.0187546,0.79386085,1.0,0.73129624,0.5833629,0.98628515,0.51944876,1.0,0.29417732
3004,/content/Dataset/DEB/DEB-SCQFRHAH.jpg,2,2,0,3,1.0185128,0.7933689,1.0,0.80201894,0.66432774,0.98676014,0.6886087,1.0,0.29843748
3005,/content/Dataset/TUM/TUM-VEWKNKWE.jpg,8,8,0,6,0.9827243,0.7853459,1.0,0.7133281,0.52353173,0.9886283,0.5294654,1.0,0.2677989
3006,/content/Dataset/LYM/LYM-NWRVLADL.jpg,3,3,0,2,1.0500575,0.81070733,1.0,0.810684,0.6699468,0.9873952,0.7148943,1.0,0.31552404
3007,/content/Dataset/ADI/ADI-CFLSHVHF.jpg,3,0,1,3,1.102339,0.8215204,1.0,0.4498257,0.055847555,0.984666,0.13338338,1.0,0.29274064
3008,/content/Dataset/MUC/MUC-YRYWYDTK.jpg,0,4,1,0,1.0347427,0.8085499,1.0,0.20087643,0.00033535014,0.97516894,0.022901095,0.0,0.24393478
3009,/content/Dataset/LYM/LYM-TFGASCPF.jpg,3,3,0,2,1.0484866,0.8065244,1.0,0.781698,0.6453094,0.98644125,0.6342059,1.0,0.31030902
3010,/content/Dataset/MUS/MUS-STHTHRQW.jpg,5,5,0,7,0.95745736,0.78058875,1.0,0.7874587,0.6564967,0.9853076,0.6424935,1.0,0.29877055
3011,/content/Dataset/MUC/MUC-SGAKQNSS.jpg,6,4,1,6,1.0201503,0.81876504,1.0,0.273849,0.069089785,0.98782617,0.20840944,2.9670967e-22,0.28075498
3012,/content/Dataset/MUC/MUC-YYNQPECW.jpg,4,4,0,6,1.0156761,0.8014333,1.0,0.75217265,0.540617,0.9745444,0.67219114,1.0,0.28534877
3013,/content/Dataset/LYM/LYM-PHLEYLWV.jpg,3,3,0,2,1.0472159,0.8050753,1.0,0.781986,0.6501981,0.9866356,0.6283581,1.0,0.311323
3014,/content/Dataset/MUC/MUC-QVEFQCSR.jpg,4,4,0,3,1.017131,0.79181147,1.0,0.7776329,0.6383557,0.98557436,0.6283742,1.0,0.30513632
3015,/content/Dataset/MUC/MUC-SESKQDVI.jpg,4,4,0,7,0.99512374,0.79986453,1.0,0.7935139,0.66476536,0.9839455,0.65622777,1.0,0.31106558
3016,/content/Dataset/TUM/TUM-YKQDQTQM.jpg,8,8,0,6,0.9856413,0.78893983,1.0,0.78420365,0.6505762,0.98785096,0.6357271,1.0,0.28030384
3017,/content/Dataset/BACK/BACK-AECPLTMV.jpg,1,1,0,3,1.0661409,0.8096522,1.0,0.70805275,0.51812583,0.9854298,0.5184935,0.9999969,0.2915312
3018,/content/Dataset/LYM/LYM-NMDKANSC.jpg,8,3,1,8,1.0884366,0.8484756,1.0,0.20156288,0.00033535014,0.9903127,0.01353187,0.0,0.24182713
3019,/content/Dataset/LYM/LYM-YQQWNPVC.jpg,3,3,0,2,1.0494114,0.8086061,1.0,0.7902134,0.65950066,0.9859287,0.64880985,1.0,0.31328017
3020,/content/Dataset/ADI/ADI-GMDKKHQF.jpg,3,0,1,3,1.102484,0.8214235,1.0,0.4315049,0.027711038,0.982268,0.10140979,1.0,0.3066873
3021,/content/Dataset/TUM/TUM-RNHDSNCL.jpg,8,8,0,6,0.82313246,0.89363474,1.0,0.27066517,0.098819256,0.9850603,0.15626544,3.786971e-15,0.25411165
3022,/content/Dataset/NORM/NORM-LNEAKMCM.jpg,6,6,0,4,0.99821985,0.8065934,0.9153021,0.7823034,0.63659793,0.98638946,0.64886636,0.9999982,0.283949
3023,/content/Dataset/DEB/DEB-TMTCPFRT.jpg,2,2,0,3,1.0177566,0.7918609,1.0,0.7481467,0.6094792,0.9846906,0.55156344,1.0,0.29550686
3024,/content/Dataset/TUM/TUM-WFVRQAGQ.jpg,6,8,1,6,0.9931738,0.816234,1.0,0.5949743,0.36477122,0.9876642,0.27908614,1.0,0.24095148
3025,/content/Dataset/TUM/TUM-VESCTMVG.jpg,8,8,0,6,0.983571,0.78573847,1.0,0.7969607,0.67008454,0.98791844,0.65938973,1.0,0.28242204
3026,/content/Dataset/TUM/TUM-SQPVKSLY.jpg,8,8,0,6,0.9848464,0.78798455,1.0,0.83516437,0.71104336,0.98766947,0.75506127,1.0,0.28715098
3027,/content/Dataset/MUC/MUC-APTHDVCK.jpg,4,4,0,6,1.0168774,0.8019707,1.0,0.79394346,0.66506296,0.98442453,0.657146,1.0,0.31113428
3028,/content/Dataset/MUS/MUS-PDVAGWNQ.jpg,5,5,0,7,0.95900136,0.7833128,1.0,0.77421415,0.6394566,0.9847595,0.61380976,1.0,0.29393816
3029,/content/Dataset/TUM/TUM-TSCLMMIM.jpg,8,8,0,6,0.98387396,0.7872258,1.0,0.8534523,0.7273498,0.9870176,0.8059084,0.9999965,0.28916487
3030,/content/Dataset/MUC/MUC-YYMCKHGR.jpg,4,4,0,7,0.98999864,0.79277265,0.99695295,0.7704596,0.6280691,0.98367035,0.6156053,1.0,0.30290934
3031,/content/Dataset/BACK/BACK-HVHFTMRM.jpg,0,1,1,0,1.075959,0.81235445,1.0,0.40250945,0.0036819694,0.97552925,0.02445959,1.0,0.24636969
3032,/content/Dataset/TUM/TUM-WFVMAISP.jpg,2,8,1,2,1.03279,0.8219692,0.9253853,0.19602235,0.00033535014,0.9789779,0.00043757263,0.0,0.23028305
3033,/content/Dataset/LYM/LYM-ALWARHGD.jpg,3,3,0,2,1.0508931,0.81056285,1.0,0.7888861,0.64927816,0.98774546,0.6563585,1.0,0.31113142
3034,/content/Dataset/LYM/LYM-HAIPQSAA.jpg,3,3,0,2,1.0474335,0.80506325,1.0,0.77091897,0.63416624,0.9865992,0.6065638,1.0,0.3080329
3035,/content/Dataset/TUM/TUM-RKMAEEPR.jpg,8,8,0,6,0.984914,0.7873872,1.0,0.7128577,0.5349093,0.9877759,0.51233727,1.0,0.26885936
3036,/content/Dataset/STR/STR-WCAHSNEN.jpg,7,7,0,5,0.2952821,0.8139304,1.0,0.535597,0.2422192,0.98438394,0.2157742,0.99999994,0.2544362
3037,/content/Dataset/BACK/BACK-ILCYDSNY.jpg,1,1,0,3,1.0662546,0.8095832,1.0,0.71575314,0.56420356,0.9866727,0.48378956,1.0,0.2926681
3038,/content/Dataset/DEB/DEB-YFYDANQQ.jpg,8,2,1,8,1.0414498,0.8459393,1.0,0.20077156,0.001253403,0.9881983,0.010772841,0.0,0.25321332
3039,/content/Dataset/ADI/ADI-CHDDFWKY.jpg,0,0,0,5,1.0960013,0.83114797,0.9871439,0.6783675,0.44718444,0.98534083,0.49913916,1.0,0.301883
3040,/content/Dataset/TUM/TUM-QWTCGFDV.jpg,8,8,0,6,0.9829834,0.78553283,1.0,0.7993471,0.6618964,0.9868945,0.6812181,1.0,0.2815238
3041,/content/Dataset/DEB/DEB-WKNQIDVK.jpg,2,2,0,3,1.018252,0.79205847,1.0,0.7137515,0.5567284,0.9856801,0.487042,1.0,0.29285175
3042,/content/Dataset/LYM/LYM-TVTKSFAF.jpg,4,3,1,4,1.0544972,0.8146242,0.98569894,0.4547665,0.05942913,0.9870941,0.14618991,1.0,0.29620418
3043,/content/Dataset/NORM/NORM-QLHNMVTG.jpg,4,6,1,4,1.0066962,0.806705,0.9466654,0.24562514,0.04758924,0.98554415,0.12744032,3.6e-44,0.27751338
3044,/content/Dataset/NORM/NORM-LQTDPQSD.jpg,4,6,1,4,1.0066147,0.8074639,0.9423993,0.2672202,0.085295156,0.9857548,0.16086368,2.0491153e-34,0.26927957
3045,/content/Dataset/BACK/BACK-IVCRTIQD.jpg,1,1,0,3,1.0665534,0.8100322,1.0,0.79238105,0.6859076,0.986375,0.62015355,1.0,0.2958926
3046,/content/Dataset/NORM/NORM-LKHCFYLM.jpg,4,6,1,4,1.0049927,0.80754304,0.9356365,0.2627753,0.0801567,0.98580486,0.15023798,2.8770646e-36,0.2770225
3047,/content/Dataset/NORM/NORM-PPNIRCIF.jpg,6,6,0,8,0.9825605,0.7960527,1.0,0.7687359,0.67024267,0.9869074,0.54707783,1.0,0.2902316
3048,/content/Dataset/NORM/NORM-TNRIKFMD.jpg,6,6,0,8,0.9727566,0.7769906,1.0,0.77115905,0.6183862,0.98468244,0.6311524,0.9999968,0.28071016
3049,/content/Dataset/MUC/MUC-ADVKWAFW.jpg,4,4,0,6,1.0112584,0.8021597,0.98931533,0.73088396,0.5685362,0.9824964,0.5415947,0.9999917,0.2907341
3050,/content/Dataset/MUC/MUC-VGIDWKHH.jpg,4,4,0,3,1.0166484,0.79210204,1.0,0.7994133,0.66064954,0.9864192,0.68360853,1.0,0.31011975
3051,/content/Dataset/ADI/ADI-CTGHPEPI.jpg,0,0,0,4,1.0850058,0.8235788,1.0,0.76212776,0.58035225,0.9831421,0.64950424,1.0,0.31158817
3052,/content/Dataset/ADI/ADI-HSEVNKIT.jpg,0,0,0,4,1.0847391,0.82324755,1.0,0.7589323,0.5989682,0.9872436,0.6073788,1.0,0.31300607
3053,/content/Dataset/NORM/NORM-NWMENSPI.jpg,6,6,0,4,0.99742955,0.80673873,0.9120678,0.71394503,0.51840085,0.9867951,0.54202396,0.99819857,0.26430413
3054,/content/Dataset/LYM/LYM-KMWCWEKS.jpg,3,3,0,2,1.047886,0.8056071,1.0,0.73050547,0.5651208,0.98697823,0.5412702,1.0,0.29481018
3055,/content/Dataset/MUS/MUS-AYWCLYAD.jpg,7,5,1,7,0.96334314,0.79014295,1.0,0.51789176,0.21707399,0.98502225,0.17964584,0.99999964,0.26013732
3056,/content/Dataset/NORM/NORM-SHNFHLWN.jpg,6,6,0,8,0.9736279,0.77867967,1.0,0.7827728,0.62850785,0.9858431,0.66250587,0.9999997,0.28249764
3057,/content/Dataset/DEB/DEB-NQWSICDI.jpg,2,2,0,3,1.018909,0.7946609,1.0,0.7747445,0.6308037,0.9865226,0.62663466,1.0,0.2966206
3058,/content/Dataset/STR/STR-WRKCYGTF.jpg,7,7,0,5,0.9202677,0.7653554,1.0,0.7733581,0.6465052,0.98479545,0.6004888,0.99999994,0.26678637
3059,/content/Dataset/BACK/BACK-KYPWFWCQ.jpg,1,1,0,3,1.0661948,0.80984604,1.0,0.714397,0.5598058,0.9863489,0.48478088,1.0,0.29255852
3060,/content/Dataset/BACK/BACK-HTKHRWYT.jpg,1,1,0,3,1.0660106,0.8095106,1.0,0.7931379,0.68058246,0.9864481,0.6305776,1.0,0.29574004
3061,/content/Dataset/BACK/BACK-GEKLPNLC.jpg,1,1,0,3,1.0665857,0.81044954,1.0,0.7168352,0.57080126,0.9862589,0.47921187,1.0,0.292833
3062,/content/Dataset/DEB/DEB-PWIMFNAQ.jpg,2,2,0,7,0.7702825,0.89198124,1.0,0.19478324,0.00077138306,0.96086204,0.00936339,0.0,0.21538794
3063,/content/Dataset/DEB/DEB-YKWCHPTV.jpg,2,2,0,3,1.0185269,0.7933627,1.0,0.7993137,0.66739184,0.9870382,0.67327565,1.0,0.29860827
3064,/content/Dataset/MUC/MUC-SSCAGEYH.jpg,4,4,0,3,1.016907,0.79198617,1.0,0.7638946,0.6322274,0.98302215,0.5840426,0.99999964,0.3038045
3065,/content/Dataset/NORM/NORM-SYNCPGYR.jpg,6,6,0,8,0.9741504,0.77959585,1.0,0.7379759,0.56079656,0.9801854,0.58270717,0.9999159,0.27103266
3066,/content/Dataset/LYM/LYM-TPENTEID.jpg,3,3,0,2,0.7518857,0.8969273,1.0,0.33003277,0.16265237,0.9719603,0.31484938,9.796518e-20,0.22073202
3067,/content/Dataset/MUC/MUC-PWNVFISL.jpg,4,4,0,7,0.99486834,0.8025429,1.0,0.4589294,0.40418068,0.9878187,0.4794976,0.00013990617,0.26050025
3068,/content/Dataset/MUC/MUC-VSGMTAVN.jpg,4,4,0,3,1.0167395,0.7912535,1.0,0.76796526,0.6467814,0.9845077,0.5787609,0.99999994,0.30699328
3069,/content/Dataset/MUC/MUC-AFYDPMHH.jpg,6,4,1,6,1.0177059,0.8052857,1.0,0.2336575,0.01669029,0.9841117,0.12397419,4.711444e-33,0.3091299
3070,/content/Dataset/LYM/LYM-TGDEFLQS.jpg,4,3,1,4,1.0540807,0.814684,0.9854583,0.4727286,0.09247514,0.98707813,0.17178677,1.0,0.28651276
3071,/content/Dataset/MUC/MUC-VGKAWEKG.jpg,4,4,0,6,0.37004995,0.65871656,1.0,0.3462432,0.19434051,0.95042926,0.35255262,1.0438926e-12,0.2195555
3072,/content/Dataset/STR/STR-NYAECEDH.jpg,7,7,0,5,0.29953232,0.8099478,1.0,0.26790223,0.032354493,0.9809737,0.07502048,0.20814142,0.27847967
3073,/content/Dataset/BACK/BACK-ADDSDYCP.jpg,2,1,1,2,1.082085,0.82679707,1.0,0.19808319,0.00033535014,0.98940986,0.00033535014,0.0,0.2790789
3074,/content/Dataset/TUM/TUM-RRMSHRQE.jpg,8,8,0,6,0.9844349,0.78744,1.0,0.6658314,0.46024892,0.9872086,0.42921007,1.0,0.26198727
3075,/content/Dataset/STR/STR-NNRGLEPI.jpg,7,7,0,2,0.8842432,0.8729932,1.0,0.3552854,0.12976186,0.976034,0.45864782,2.21e-42,0.22150344
3076,/content/Dataset/BACK/BACK-CIHETPWM.jpg,0,1,1,0,1.0774556,0.81774235,1.0,0.6561686,0.5359813,0.98073584,0.28971174,1.0,0.3082955
3077,/content/Dataset/BACK/BACK-KHNRKHIQ.jpg,1,1,0,4,1.0667373,0.82208514,1.0,0.63737917,0.33773834,0.9876558,0.59399664,0.8657021,0.28700906
3078,/content/Dataset/NORM/NORM-APHRLVHG.jpg,3,6,1,3,1.0506809,0.81264544,1.0,0.44162607,0.009772999,0.98139584,0.16770586,0.9999994,0.22816809
3079,/content/Dataset/STR/STR-WDMELWGA.jpg,7,7,0,5,0.35242316,0.84818006,1.0,0.6989908,0.512094,0.9850704,0.49097535,0.99999976,0.25601637
